android/content/ContextWrapper.getDir, inclusiveCpuTime:14922, inclusiveRealTime:19532, call times:21, cpuTime:710/call, realTime:930/call
android/content/res/AssetManager.open, inclusiveCpuTime:855, inclusiveRealTime:885, call times:3, cpuTime:285/call, realTime:295/call
com/tencent/smtt/sdk/SDKEngine.<clinit>, inclusiveCpuTime:30, inclusiveRealTime:30, call times:1, cpuTime:30/call, realTime:30/call
android/webkit/ViewManager.postResetStateAll, inclusiveCpuTime:152, inclusiveRealTime:122, call times:1, cpuTime:152/call, realTime:122/call
java/lang/ThreadLocal.<init>, inclusiveCpuTime:975, inclusiveRealTime:1737, call times:13, cpuTime:75/call, realTime:133/call
android/database/sqlite/SQLiteDatabase.getVersion, inclusiveCpuTime:43579, inclusiveRealTime:47670, call times:11, cpuTime:3961/call, realTime:4333/call
com/tencent/mobileqq/webviewplugin/WebViewPluginEngine.<clinit>, inclusiveCpuTime:214, inclusiveRealTime:244, call times:1, cpuTime:214/call, realTime:244/call
android/view/ViewTreeObserver$CopyOnWriteArray$Access.<init>, inclusiveCpuTime:0, inclusiveRealTime:0, call times:1, cpuTime:0/call, realTime:0/call
android/app/ContextImpl.getApplicationInfo, inclusiveCpuTime:9036, inclusiveRealTime:9213, call times:673, cpuTime:13/call, realTime:13/call
com/tencent/feedback/proguard/w.a, inclusiveCpuTime:0, inclusiveRealTime:0, call times:1, cpuTime:0/call, realTime:0/call
com/tencent/biz/webviewplugin/KeyInfo$2.onPostRun, inclusiveCpuTime:0, inclusiveRealTime:0, call times:1, cpuTime:0/call, realTime:0/call
android/os/AsyncTask.<init>, inclusiveCpuTime:245, inclusiveRealTime:397, call times:1, cpuTime:245/call, realTime:397/call
oicq/wlogin_sdk/tools/util.get_IMSI, inclusiveCpuTime:763, inclusiveRealTime:1312, call times:1, cpuTime:763/call, realTime:1312/call
com/tencent/theme/SkinEngine.getInstances, inclusiveCpuTime:763, inclusiveRealTime:732, call times:5, cpuTime:152/call, realTime:146/call
android/net/NetworkInfo.<init>, inclusiveCpuTime:836550, inclusiveRealTime:1077424, call times:22, cpuTime:38025/call, realTime:48973/call
android/os/AsyncTask.access$400, inclusiveCpuTime:153, inclusiveRealTime:152, call times:1, cpuTime:153/call, realTime:152/call
android/view/ViewTreeObserver$CopyOnWriteArray$Access.access$002, inclusiveCpuTime:0, inclusiveRealTime:0, call times:2, cpuTime:0/call, realTime:0/call
android/view/Choreographer$CallbackQueue.removeCallbacksLocked, inclusiveCpuTime:61, inclusiveRealTime:61, call times:3, cpuTime:20/call, realTime:20/call
android/graphics/drawable/Drawable.getIntrinsicWidth, inclusiveCpuTime:124, inclusiveRealTime:31, call times:18, cpuTime:6/call, realTime:1/call
android/os/Parcel.readParcelable, inclusiveCpuTime:1037, inclusiveRealTime:1037, call times:3, cpuTime:345/call, realTime:345/call
oicq/wlogin_sdk/tools/util.get_android_id, inclusiveCpuTime:2014, inclusiveRealTime:2411, call times:1, cpuTime:2014/call, realTime:2411/call
com/tencent/smtt/sdk/WebSettings.setUseWideViewPort, inclusiveCpuTime:214, inclusiveRealTime:183, call times:1, cpuTime:214/call, realTime:183/call
com/tencent/biz/common/offline/HtmlOffline.getOfflineDir, inclusiveCpuTime:4303, inclusiveRealTime:4699, call times:2, cpuTime:2151/call, realTime:2349/call
android/app/LoadedApk$ReceiverDispatcher.getIIntentReceiver, inclusiveCpuTime:60, inclusiveRealTime:61, call times:13, cpuTime:4/call, realTime:4/call
java/util/concurrent/ConcurrentLinkedQueue.updateHead, inclusiveCpuTime:61, inclusiveRealTime:62, call times:3, cpuTime:20/call, realTime:20/call
android/view/ViewRootImpl$InvalidateOnAnimationRunnable.run, inclusiveCpuTime:275, inclusiveRealTime:275, call times:1, cpuTime:275/call, realTime:275/call
android/app/ContextImpl.getClassLoader, inclusiveCpuTime:729, inclusiveRealTime:789, call times:62, cpuTime:11/call, realTime:12/call
android/app/Activity.<init>, inclusiveCpuTime:856, inclusiveRealTime:946, call times:2, cpuTime:428/call, realTime:473/call
android/database/sqlite/SQLiteDatabase.getPath, inclusiveCpuTime:61, inclusiveRealTime:92, call times:8, cpuTime:7/call, realTime:11/call
java/util/LinkedHashMap$EntryIterator.<init>, inclusiveCpuTime:30, inclusiveRealTime:31, call times:1, cpuTime:30/call, realTime:31/call
java/lang/Integer.valueOf, inclusiveCpuTime:13758, inclusiveRealTime:31587, call times:1851, cpuTime:7/call, realTime:17/call
java/lang/String.replace, inclusiveCpuTime:1224, inclusiveRealTime:1041, call times:165, cpuTime:7/call, realTime:6/call
com/tencent/smtt/sdk/SDKEngine.getInstance, inclusiveCpuTime:184, inclusiveRealTime:305, call times:49, cpuTime:3/call, realTime:6/call
com/android/org/bouncycastle/crypto/params/KeyParameter.<init>, inclusiveCpuTime:31, inclusiveRealTime:31, call times:2, cpuTime:15/call, realTime:15/call
java/lang/String.replace, inclusiveCpuTime:91, inclusiveRealTime:92, call times:2, cpuTime:45/call, realTime:46/call
java/util/concurrent/locks/AbstractQueuedSynchronizer.fullyRelease, inclusiveCpuTime:946, inclusiveRealTime:976, call times:10, cpuTime:94/call, realTime:97/call
android/app/ApplicationPackageManager.getApplicationInfo, inclusiveCpuTime:6652, inclusiveRealTime:9704, call times:5, cpuTime:1330/call, realTime:1940/call
javax/microedition/khronos/egl/EGLConfig.<init>, inclusiveCpuTime:0, inclusiveRealTime:0, call times:1, cpuTime:0/call, realTime:0/call
android/net/wifi/IWifiManager$Stub.asInterface, inclusiveCpuTime:62, inclusiveRealTime:61, call times:1, cpuTime:62/call, realTime:61/call
java/lang/ThreadLocal.get, inclusiveCpuTime:93695, inclusiveRealTime:102665, call times:1453, cpuTime:64/call, realTime:70/call
android/content/ContextWrapper.getDatabasePath, inclusiveCpuTime:519, inclusiveRealTime:824, call times:1, cpuTime:519/call, realTime:824/call
java/io/ObjectStreamField.getType, inclusiveCpuTime:3235, inclusiveRealTime:3451, call times:184, cpuTime:17/call, realTime:18/call
com/tencent/feedback/proguard/w.b, inclusiveCpuTime:30, inclusiveRealTime:31, call times:1, cpuTime:30/call, realTime:31/call
android/view/View.hasIdentityMatrix, inclusiveCpuTime:151, inclusiveRealTime:151, call times:32, cpuTime:4/call, realTime:4/call
com/tencent/mobileqq/startup/director/StartupDirector.onActivityCreate, inclusiveCpuTime:309784, inclusiveRealTime:331695, call times:1, cpuTime:309784/call, realTime:331695/call
com/tencent/mobileqq/vaswebviewplugin/QWalletOpenJsPlugin.<init>, inclusiveCpuTime:274, inclusiveRealTime:275, call times:1, cpuTime:274/call, realTime:275/call
java/util/Formatter$FormatSpecifierParser.parseConversionType, inclusiveCpuTime:552, inclusiveRealTime:642, call times:19, cpuTime:29/call, realTime:33/call
android/webkit/CallbackProxy.getBackForwardList, inclusiveCpuTime:0, inclusiveRealTime:0, call times:3, cpuTime:0/call, realTime:0/call
com/tencent/theme/SkinEngine.init, inclusiveCpuTime:95032, inclusiveRealTime:108002, call times:1, cpuTime:95032/call, realTime:108002/call
java/io/ObjectStreamField.getTypeInternal, inclusiveCpuTime:8286, inclusiveRealTime:9335, call times:931, cpuTime:8/call, realTime:10/call
oicq/wlogin_sdk/tools/util.get_apk_id, inclusiveCpuTime:91, inclusiveRealTime:92, call times:1, cpuTime:91/call, realTime:92/call
android/view/inputmethod/InputMethodManager$ControlledInputConnectionWrapper.<init>, inclusiveCpuTime:122, inclusiveRealTime:122, call times:1, cpuTime:122/call, realTime:122/call
android/view/ViewTreeObserver$CopyOnWriteArray$Access.access$102, inclusiveCpuTime:0, inclusiveRealTime:31, call times:2, cpuTime:0/call, realTime:15/call
java/util/LinkedHashMap$EntryIterator.<init>, inclusiveCpuTime:30, inclusiveRealTime:31, call times:1, cpuTime:30/call, realTime:31/call
android/os/Bundle.unparcel, inclusiveCpuTime:10037, inclusiveRealTime:10039, call times:126, cpuTime:79/call, realTime:79/call
android/view/ViewRootImpl$InvalidateOnAnimationRunnable.removeView, inclusiveCpuTime:0, inclusiveRealTime:30, call times:1, cpuTime:0/call, realTime:30/call
android/app/ContextImpl.getCacheDir, inclusiveCpuTime:519, inclusiveRealTime:519, call times:2, cpuTime:259/call, realTime:259/call
android/view/GLES20Canvas.setName, inclusiveCpuTime:61, inclusiveRealTime:61, call times:1, cpuTime:61/call, realTime:61/call
android/view/GLES20Canvas.nCreateDisplayListRenderer, inclusiveCpuTime:154, inclusiveRealTime:154, call times:5, cpuTime:30/call, realTime:30/call
android/widget/TextView.getExtendedPaddingTop, inclusiveCpuTime:122, inclusiveRealTime:123, call times:7, cpuTime:17/call, realTime:17/call
android/graphics/drawable/Drawable.getLayoutDirection, inclusiveCpuTime:490, inclusiveRealTime:430, call times:102, cpuTime:4/call, realTime:4/call
libcore/io/Posix.read, inclusiveCpuTime:1039, inclusiveRealTime:9248, call times:18, cpuTime:57/call, realTime:513/call
android/os/AsyncTask.access$500, inclusiveCpuTime:30, inclusiveRealTime:30, call times:1, cpuTime:30/call, realTime:30/call
android/widget/ImageView.<init>, inclusiveCpuTime:9948, inclusiveRealTime:10070, call times:5, cpuTime:1989/call, realTime:2014/call
java/lang/Integer.valueOf, inclusiveCpuTime:1647, inclusiveRealTime:1645, call times:12, cpuTime:137/call, realTime:137/call
com/android/org/bouncycastle/crypto/params/KeyParameter.getKey, inclusiveCpuTime:31, inclusiveRealTime:31, call times:2, cpuTime:15/call, realTime:15/call
com/tencent/mobileqq/startup/director/StartupDirector.handleMessage, inclusiveCpuTime:1594725, inclusiveRealTime:3542177, call times:5, cpuTime:318945/call, realTime:708435/call
java/lang/ThreadLocal.access$300, inclusiveCpuTime:800, inclusiveRealTime:761, call times:199, cpuTime:4/call, realTime:3/call
android/database/sqlite/SQLiteDatabase.getThreadDefaultConnectionFlags, inclusiveCpuTime:13272, inclusiveRealTime:14737, call times:115, cpuTime:115/call, realTime:128/call
android/net/Uri$StringUri.getScheme, inclusiveCpuTime:3359, inclusiveRealTime:3301, call times:159, cpuTime:21/call, realTime:20/call
java/util/concurrent/TimeUnit$4.toNanos, inclusiveCpuTime:31, inclusiveRealTime:62, call times:2, cpuTime:15/call, realTime:31/call
java/util/Formatter$FormatSpecifierParser.parseArgumentIndexAndFlags, inclusiveCpuTime:2962, inclusiveRealTime:2991, call times:19, cpuTime:155/call, realTime:157/call
android/app/ApplicationPackageManager.getApplicationLabel, inclusiveCpuTime:183, inclusiveRealTime:183, call times:1, cpuTime:183/call, realTime:183/call
java/util/SimpleTimeZone.<init>, inclusiveCpuTime:31, inclusiveRealTime:31, call times:1, cpuTime:31/call, realTime:31/call
java/util/concurrent/locks/AbstractQueuedSynchronizer.compareAndSetState, inclusiveCpuTime:5175, inclusiveRealTime:5200, call times:364, cpuTime:14/call, realTime:14/call
android/content/ContextWrapper.getContentResolver, inclusiveCpuTime:1192, inclusiveRealTime:1163, call times:85, cpuTime:14/call, realTime:13/call
com/tencent/biz/AuthorizeConfig.needVkey, inclusiveCpuTime:8820, inclusiveRealTime:12115, call times:2, cpuTime:4410/call, realTime:6057/call
android/os/Parcel.writeValue, inclusiveCpuTime:4307, inclusiveRealTime:4364, call times:80, cpuTime:53/call, realTime:54/call
android/webkit/WebViewCore$EventHub.transferMessages, inclusiveCpuTime:366, inclusiveRealTime:335, call times:1, cpuTime:366/call, realTime:335/call
android/view/ViewRootImpl$ImeInputStage.<init>, inclusiveCpuTime:31, inclusiveRealTime:31, call times:1, cpuTime:31/call, realTime:31/call
java/util/regex/Matcher.openImpl, inclusiveCpuTime:1104, inclusiveRealTime:1278, call times:67, cpuTime:16/call, realTime:19/call
android/widget/ImageView.setMaxHeight, inclusiveCpuTime:61, inclusiveRealTime:0, call times:5, cpuTime:12/call, realTime:0/call
android/widget/RelativeLayout$LayoutParams.getRules, inclusiveCpuTime:644, inclusiveRealTime:640, call times:48, cpuTime:13/call, realTime:13/call
com/tencent/theme/f.<init>, inclusiveCpuTime:13214, inclusiveRealTime:13214, call times:1, cpuTime:13214/call, realTime:13214/call
android/content/res/XmlBlock.access$1500, inclusiveCpuTime:303, inclusiveRealTime:274, call times:14, cpuTime:21/call, realTime:19/call
android/app/IActivityManager$ContentProviderHolder.<init>, inclusiveCpuTime:5462, inclusiveRealTime:5890, call times:3, cpuTime:1820/call, realTime:1963/call
com/tencent/mobileqq/activity/QQBrowserActivity$12.run, inclusiveCpuTime:9674, inclusiveRealTime:11353, call times:1, cpuTime:9674/call, realTime:11353/call
android/view/View.getRootView, inclusiveCpuTime:30, inclusiveRealTime:30, call times:3, cpuTime:10/call, realTime:10/call
com/tencent/feedback/proguard/t.h, inclusiveCpuTime:152, inclusiveRealTime:153, call times:1, cpuTime:152/call, realTime:153/call
com/tencent/biz/webviewplugin/OfflinePlugin.onCreate, inclusiveCpuTime:1892, inclusiveRealTime:1861, call times:1, cpuTime:1892/call, realTime:1861/call
java/net/URL.fixURL, inclusiveCpuTime:92, inclusiveRealTime:92, call times:1, cpuTime:92/call, realTime:92/call
android/view/View.hasRtlSupport, inclusiveCpuTime:3633, inclusiveRealTime:4182, call times:86, cpuTime:42/call, realTime:48/call
android/ddm/DdmHandleProfiling.connected, inclusiveCpuTime:91, inclusiveRealTime:61, call times:5, cpuTime:18/call, realTime:12/call
android/view/ViewConfiguration.getScaledTouchSlop, inclusiveCpuTime:243, inclusiveRealTime:216, call times:38, cpuTime:6/call, realTime:5/call
com/tencent/smtt/sdk/stat/DesUtils.KeyInitialize, inclusiveCpuTime:57528, inclusiveRealTime:62072, call times:38, cpuTime:1513/call, realTime:1633/call
android/graphics/drawable/Drawable.setCallback, inclusiveCpuTime:579, inclusiveRealTime:579, call times:32, cpuTime:18/call, realTime:18/call
java/lang/Integer.doubleValue, inclusiveCpuTime:0, inclusiveRealTime:30, call times:12, cpuTime:0/call, realTime:2/call
android/widget/TextView.getDefaultMovementMethod, inclusiveCpuTime:91, inclusiveRealTime:61, call times:9, cpuTime:10/call, realTime:6/call
oicq/wlogin_sdk/tools/util.isFileExist, inclusiveCpuTime:794, inclusiveRealTime:1159, call times:3, cpuTime:264/call, realTime:386/call
java/io/File.listFiles, inclusiveCpuTime:27679, inclusiveRealTime:35736, call times:1, cpuTime:27679/call, realTime:35736/call
com/tencent/mobileqq/activity/QQBrowserActivity.initTBS, inclusiveCpuTime:360656, inclusiveRealTime:517944, call times:1, cpuTime:360656/call, realTime:517944/call
android/content/res/XmlBlock.access$1600, inclusiveCpuTime:246, inclusiveRealTime:304, call times:14, cpuTime:17/call, realTime:21/call
android/text/Layout.getLineLeft, inclusiveCpuTime:1251, inclusiveRealTime:1252, call times:4, cpuTime:312/call, realTime:313/call
android/view/Surface$CompatibleCanvas.<init>, inclusiveCpuTime:91, inclusiveRealTime:91, call times:1, cpuTime:91/call, realTime:91/call
java/lang/Runtime.availableProcessors, inclusiveCpuTime:457, inclusiveRealTime:457, call times:1, cpuTime:457/call, realTime:457/call
com/tencent/open/base/APNUtil.<clinit>, inclusiveCpuTime:122, inclusiveRealTime:122, call times:1, cpuTime:122/call, realTime:122/call
java/io/SerializationHandleMap.put, inclusiveCpuTime:364, inclusiveRealTime:365, call times:12, cpuTime:30/call, realTime:30/call
java/util/TreeMap.keySet, inclusiveCpuTime:92, inclusiveRealTime:92, call times:3, cpuTime:30/call, realTime:30/call
android/view/Surface$CompatibleCanvas.<init>, inclusiveCpuTime:91, inclusiveRealTime:91, call times:1, cpuTime:91/call, realTime:91/call
android/view/accessibility/AccessibilityManager.addAccessibilityStateChangeListener, inclusiveCpuTime:31, inclusiveRealTime:31, call times:1, cpuTime:31/call, realTime:31/call
android/webkit/JWebCoreJavaBridge.sharedTimerFired, inclusiveCpuTime:1892, inclusiveRealTime:1921, call times:4, cpuTime:473/call, realTime:480/call
com/tencent/feedback/proguard/o.f, inclusiveCpuTime:151, inclusiveRealTime:245, call times:75, cpuTime:2/call, realTime:3/call
java/lang/String.compareTo, inclusiveCpuTime:182, inclusiveRealTime:182, call times:12, cpuTime:15/call, realTime:15/call
android/widget/RelativeLayout$LayoutParams.getRules, inclusiveCpuTime:152, inclusiveRealTime:184, call times:40, cpuTime:3/call, realTime:4/call
com/tencent/theme/f.a, inclusiveCpuTime:18309, inclusiveRealTime:18374, call times:21, cpuTime:871/call, realTime:874/call
com/tencent/beacon/a/b/d.<clinit>, inclusiveCpuTime:0, inclusiveRealTime:0, call times:1, cpuTime:0/call, realTime:0/call
java/util/regex/Matcher.matchesImpl, inclusiveCpuTime:2749, inclusiveRealTime:2965, call times:46, cpuTime:59/call, realTime:64/call
java/io/File.listFiles, inclusiveCpuTime:9674, inclusiveRealTime:10376, call times:1, cpuTime:9674/call, realTime:10376/call
android/webkit/WebViewClassic.calculateChannelDistance, inclusiveCpuTime:275, inclusiveRealTime:65948, call times:1, cpuTime:275/call, realTime:65948/call
com/tencent/feedback/proguard/t.g, inclusiveCpuTime:0, inclusiveRealTime:30, call times:1, cpuTime:0/call, realTime:30/call
com/tencent/mobileqq/activity/QQBrowserActivity$12.<init>, inclusiveCpuTime:0, inclusiveRealTime:0, call times:1, cpuTime:0/call, realTime:0/call
android/widget/ImageView.setMaxWidth, inclusiveCpuTime:0, inclusiveRealTime:0, call times:5, cpuTime:0/call, realTime:0/call
android/database/DatabaseUtils.cursorPickFillWindowStartPosition, inclusiveCpuTime:61, inclusiveRealTime:92, call times:8, cpuTime:7/call, realTime:11/call
android/graphics/drawable/Drawable.setBounds, inclusiveCpuTime:274, inclusiveRealTime:305, call times:12, cpuTime:22/call, realTime:25/call
android/app/LoadedApk.getReceiverDispatcher, inclusiveCpuTime:5247, inclusiveRealTime:5586, call times:13, cpuTime:403/call, realTime:429/call
com/tencent/smtt/sdk/stat/DesUtils.LeftBitMove, inclusiveCpuTime:48548, inclusiveRealTime:52551, call times:608, cpuTime:79/call, realTime:86/call
com/android/internal/policy/impl/Policy.makeNewWindow, inclusiveCpuTime:1007, inclusiveRealTime:1007, call times:1, cpuTime:1007/call, realTime:1007/call
com/tencent/mobileqq/webprocess/WebAccelerateHelper.preDoGetKeyPlugin, inclusiveCpuTime:12390, inclusiveRealTime:15381, call times:1, cpuTime:12390/call, realTime:15381/call
android/database/sqlite/SQLiteDatabase.beginTransaction, inclusiveCpuTime:1740, inclusiveRealTime:2288, call times:1, cpuTime:1740/call, realTime:2288/call
android/webkit/JWebCoreJavaBridge.setSharedTimer, inclusiveCpuTime:490, inclusiveRealTime:458, call times:5, cpuTime:98/call, realTime:91/call
android/util/SparseIntArray.delete, inclusiveCpuTime:429, inclusiveRealTime:395, call times:11, cpuTime:39/call, realTime:35/call
java/nio/charset/CharsetDecoder.flush, inclusiveCpuTime:4517, inclusiveRealTime:5098, call times:20, cpuTime:225/call, realTime:254/call
android/text/Layout.getLineMax, inclusiveCpuTime:1893, inclusiveRealTime:1893, call times:4, cpuTime:473/call, realTime:473/call
java/io/ObjectOutputStream.writeNewString, inclusiveCpuTime:1252, inclusiveRealTime:1251, call times:3, cpuTime:417/call, realTime:417/call
android/widget/Toast.makeText, inclusiveCpuTime:52521, inclusiveRealTime:79255, call times:2, cpuTime:26260/call, realTime:39627/call
mqq/app/AppActivity.<clinit>, inclusiveCpuTime:0, inclusiveRealTime:0, call times:1, cpuTime:0/call, realTime:0/call
android/app/ContextImpl$ApplicationContentResolver.<init>, inclusiveCpuTime:61, inclusiveRealTime:61, call times:1, cpuTime:61/call, realTime:61/call
java/lang/Runtime.nativeLoad, inclusiveCpuTime:1678, inclusiveRealTime:1678, call times:2, cpuTime:839/call, realTime:839/call
java/util/Calendar.getMinimalDaysInFirstWeek, inclusiveCpuTime:1279, inclusiveRealTime:1317, call times:293, cpuTime:4/call, realTime:4/call
mqq/app/ServletContainer$1.run, inclusiveCpuTime:35187, inclusiveRealTime:41778, call times:2, cpuTime:17593/call, realTime:20889/call
com/tencent/mobileqq/log/VipWebViewReportLog.<clinit>, inclusiveCpuTime:610, inclusiveRealTime:610, call times:1, cpuTime:610/call, realTime:610/call
com/android/internal/view/IInputMethodClient$Stub.<init>, inclusiveCpuTime:91, inclusiveRealTime:91, call times:1, cpuTime:91/call, realTime:91/call
java/lang/String.compareTo, inclusiveCpuTime:1344, inclusiveRealTime:1219, call times:223, cpuTime:6/call, realTime:5/call
com/tencent/qphone/base/util/QLog.<clinit>, inclusiveCpuTime:0, inclusiveRealTime:0, call times:1, cpuTime:0/call, realTime:0/call
com/tencent/smtt/sdk/stat/DesUtils.GetEncryptResultOfByteArray, inclusiveCpuTime:733, inclusiveRealTime:798, call times:38, cpuTime:19/call, realTime:21/call
android/net/wifi/IWifiManager$Stub$Proxy.<init>, inclusiveCpuTime:0, inclusiveRealTime:0, call times:1, cpuTime:0/call, realTime:0/call
android/graphics/drawable/Drawable.setBounds, inclusiveCpuTime:428, inclusiveRealTime:460, call times:18, cpuTime:23/call, realTime:25/call
org/apache/harmony/xnet/provider/jsse/OpenSSLCipherRSA.<init>, inclusiveCpuTime:0, inclusiveRealTime:0, call times:1, cpuTime:0/call, realTime:0/call
com/tencent/mobileqq/webprocess/WebAccelerateHelper.isRumtimeReady, inclusiveCpuTime:31, inclusiveRealTime:31, call times:1, cpuTime:31/call, realTime:31/call
java/io/ObjectOutputStream.writeObjectInternal, inclusiveCpuTime:36377, inclusiveRealTime:36529, call times:3, cpuTime:12125/call, realTime:12176/call
org/kxml2/io/KXmlParser.getEventType, inclusiveCpuTime:0, inclusiveRealTime:0, call times:4, cpuTime:0/call, realTime:0/call
android/view/View.initScrollCache, inclusiveCpuTime:915, inclusiveRealTime:916, call times:1, cpuTime:915/call, realTime:916/call
android/widget/ImageView.setScaleType, inclusiveCpuTime:245, inclusiveRealTime:274, call times:3, cpuTime:81/call, realTime:91/call
android/database/sqlite/SQLiteDatabase.dispose, inclusiveCpuTime:6563, inclusiveRealTime:8637, call times:12, cpuTime:546/call, realTime:719/call
android/widget/RelativeLayout$LayoutParams.resolveLayoutDirection, inclusiveCpuTime:5401, inclusiveRealTime:6922, call times:115, cpuTime:46/call, realTime:60/call
java/util/regex/Matcher.reset, inclusiveCpuTime:7238, inclusiveRealTime:7257, call times:84, cpuTime:86/call, realTime:86/call
java/io/File.list, inclusiveCpuTime:1495, inclusiveRealTime:1496, call times:2, cpuTime:747/call, realTime:748/call
com/tencent/smtt/sdk/TbsInstaller.getLockFos, inclusiveCpuTime:5645, inclusiveRealTime:5647, call times:3, cpuTime:1881/call, realTime:1882/call
android/text/Layout.getLineRangeForDraw, inclusiveCpuTime:183, inclusiveRealTime:183, call times:1, cpuTime:183/call, realTime:183/call
android/webkit/WebViewClassic.setActive, inclusiveCpuTime:244, inclusiveRealTime:549, call times:1, cpuTime:244/call, realTime:549/call
android/os/storage/IMountService$Stub$Proxy.getVolumeList, inclusiveCpuTime:854, inclusiveRealTime:1678, call times:1, cpuTime:854/call, realTime:1678/call
sun/misc/Unsafe.getObjectVolatile, inclusiveCpuTime:1683, inclusiveRealTime:8366, call times:252, cpuTime:6/call, realTime:33/call
com/tencent/beacon/a/b/d.<init>, inclusiveCpuTime:30, inclusiveRealTime:0, call times:1, cpuTime:30/call, realTime:0/call
android/database/sqlite/SQLiteDatabase.deleteDatabase, inclusiveCpuTime:30060, inclusiveRealTime:44953, call times:1, cpuTime:30060/call, realTime:44953/call
android/widget/TextView.getExtendedPaddingBottom, inclusiveCpuTime:121, inclusiveRealTime:152, call times:7, cpuTime:17/call, realTime:21/call
android/app/LoadedApk.getServiceDispatcher, inclusiveCpuTime:915, inclusiveRealTime:916, call times:3, cpuTime:305/call, realTime:305/call
android/view/View.initialAwakenScrollBars, inclusiveCpuTime:823, inclusiveRealTime:977, call times:69, cpuTime:11/call, realTime:14/call
org/apache/harmony/xnet/provider/jsse/OpenSSLCipherRSA.engineInitInternal, inclusiveCpuTime:336, inclusiveRealTime:519, call times:1, cpuTime:336/call, realTime:519/call
mqq/app/ServletContainer$1.<init>, inclusiveCpuTime:0, inclusiveRealTime:0, call times:2, cpuTime:0/call, realTime:0/call
android/webkit/JWebCoreJavaBridge.stopSharedTimer, inclusiveCpuTime:91, inclusiveRealTime:92, call times:2, cpuTime:45/call, realTime:46/call
com/tencent/mobileqq/musicgene/MusicGeneWebViewPlugin.<init>, inclusiveCpuTime:1953, inclusiveRealTime:2288, call times:1, cpuTime:1953/call, realTime:2288/call
com/tencent/mqq/shared_file_accessor/LogUtil.<clinit>, inclusiveCpuTime:122, inclusiveRealTime:122, call times:1, cpuTime:122/call, realTime:122/call
com/tencent/mobileqq/webprocess/WebAccelerateHelper.getWebView, inclusiveCpuTime:211823, inclusiveRealTime:387970, call times:1, cpuTime:211823/call, realTime:387970/call
java/nio/ByteBuffer.put, inclusiveCpuTime:2964, inclusiveRealTime:2964, call times:63, cpuTime:47/call, realTime:47/call
com/tencent/smtt/sdk/stat/DesUtils.KeyDataFormat, inclusiveCpuTime:31, inclusiveRealTime:31, call times:1, cpuTime:31/call, realTime:31/call
android/text/Layout.getLineRight, inclusiveCpuTime:1007, inclusiveRealTime:1007, call times:4, cpuTime:251/call, realTime:251/call
java/net/URL.setURLStreamHandlerFactory, inclusiveCpuTime:31, inclusiveRealTime:31, call times:1, cpuTime:31/call, realTime:31/call
java/io/ObjectOutputStream.writeObject, inclusiveCpuTime:36469, inclusiveRealTime:36622, call times:3, cpuTime:12156/call, realTime:12207/call
android/os/Parcel.writeStrongInterface, inclusiveCpuTime:214, inclusiveRealTime:213, call times:5, cpuTime:42/call, realTime:42/call
com/tencent/qphone/base/util/QLog.d, inclusiveCpuTime:450005, inclusiveRealTime:534390, call times:81, cpuTime:5555/call, realTime:6597/call
sun/misc/Unsafe.getObject, inclusiveCpuTime:276, inclusiveRealTime:304, call times:46, cpuTime:6/call, realTime:6/call
java/lang/Integer.equals, inclusiveCpuTime:92, inclusiveRealTime:92, call times:17, cpuTime:5/call, realTime:5/call
android/webkit/JniUtil.getCacheDirectory, inclusiveCpuTime:183, inclusiveRealTime:183, call times:1, cpuTime:183/call, realTime:183/call
com/tencent/mobileqq/musicgene/MusicGeneWebViewPlugin.<clinit>, inclusiveCpuTime:213, inclusiveRealTime:245, call times:1, cpuTime:213/call, realTime:245/call
java/util/HashMap$ValueIterator.<init>, inclusiveCpuTime:31, inclusiveRealTime:31, call times:5, cpuTime:6/call, realTime:6/call
android/database/CursorWindow.onAllReferencesReleased, inclusiveCpuTime:9396, inclusiveRealTime:13035, call times:79, cpuTime:118/call, realTime:165/call
android/net/ConnectivityManager.getActiveNetworkInfo, inclusiveCpuTime:228059, inclusiveRealTime:316007, call times:6, cpuTime:38009/call, realTime:52667/call
java/io/File.listFiles, inclusiveCpuTime:9735, inclusiveRealTime:16418, call times:1, cpuTime:9735/call, realTime:16418/call
com/tencent/beacon/a/b/d.a, inclusiveCpuTime:30, inclusiveRealTime:31, call times:1, cpuTime:30/call, realTime:31/call
com/tencent/feedback/proguard/t.a, inclusiveCpuTime:2502, inclusiveRealTime:2625, call times:7, cpuTime:357/call, realTime:375/call
android/app/IActivityManager$ContentProviderHolder.<init>, inclusiveCpuTime:5279, inclusiveRealTime:5738, call times:3, cpuTime:1759/call, realTime:1912/call
android/app/LoadedApk.getResources, inclusiveCpuTime:0, inclusiveRealTime:0, call times:1, cpuTime:0/call, realTime:0/call
com/tencent/beacon/event/e.d, inclusiveCpuTime:0, inclusiveRealTime:0, call times:1, cpuTime:0/call, realTime:0/call
android/view/ViewConfiguration.getScaledScrollBarSize, inclusiveCpuTime:0, inclusiveRealTime:30, call times:2, cpuTime:0/call, realTime:15/call
libcore/io/Posix.open, inclusiveCpuTime:2501, inclusiveRealTime:2623, call times:25, cpuTime:100/call, realTime:104/call
libcore/util/CollectionUtils$1$1.remove, inclusiveCpuTime:185, inclusiveRealTime:152, call times:5, cpuTime:37/call, realTime:30/call
